date,year,threshold_c,component_count_28c,canonical_area_km2,canonical_sst_area_integral_c_km2,canonical_mean_sst_c,canonical_centroid_lon_360,canonical_centroid_lat,lcc_area_km2,lcc_sst_area_integral_c_km2,lcc_mean_sst_c,lcc_centroid_lon_360,lcc_centroid_lat,yan_gt28_area_km2,yan_gt28_sst_area_integral_c_km2,yan_gt28_mean_sst_c,yan_gt28_centroid_lon_360,yan_gt28_centroid_lat,yan_ge28_sensitivity_area_km2,yan_ge28_sensitivity_sst_area_integral_c_km2,yan_ge28_sensitivity_mean_sst_c,yan_ge28_sensitivity_centroid_lon_360,yan_ge28_sensitivity_centroid_lat,lcc_minus_yan_gt28_area_km2,lcc_minus_yan_gt28_mean_sst_c,canonical_minus_yan_gt28_area_km2,lcc_yan_gt28_centroid_distance_km,lcc_yan_gt28_intersection_area_km2,lcc_yan_gt28_union_area_km2,lcc_yan_gt28_area_jaccard,lcc_area_outside_yan_box_km2,lcc_area_outside_yan_box_fraction,yan_gt28_area_outside_lcc_km2,yan_gt28_area_outside_lcc_fraction,canonical_area_outside_yan_box_km2,canonical_area_outside_yan_box_fraction,yan_operator_sensitivity_area_km2,yan_operator_sensitivity_mean_sst_c
2002-01-31,2002,28,39,28812298.485,834876665.607,28.9763992985,169.456513999,-7.89008792221,27504277.9494,797667255.185,29.0015704704,168.308128981,-8.49651326259,23618401.388,686598915.749,29.0705075449,166.607784359,-6.50887969478,23725127.9892,689587260.581,29.0656919067,,,3885876.56135,-0.0689370745126,5193897.09693,289.796294373,23055684.4117,28066994.9257,0.821451832403,4359346.80757,0.158497046008,562716.9763,0.023825362566,5139421.03485,0.178375947255,106726.601152,-0.00481563816329
2002-02-01,2002,28,60,27837678.4544,804991795.206,28.917346557,168.567640281,-7.99323777137,26381096.4957,763674281.409,28.9477839382,167.234618021,-8.6251714483,23034081.466,668014994.947,29.0011562186,165.6351706,-6.68080932163,23128973.6852,670671977.086,28.9970487326,,,3347015.02966,-0.053372280387,4803596.98833,278.945632455,22445884.4993,26969293.4624,0.832275585219,3856247.87273,0.146174662352,588196.966692,0.0255359419285,4760955.30818,0.171025587352,94892.219226,-0.00410748598983
2002-02-02,2002,28,51,27565546.0438,797177448.984,28.9193418378,169.310279594,-8.1745295808,26052817.5097,754265029.371,28.9513803676,168.225705642,-8.6898191898,23012463.8861,667467797.976,29.0046212035,166.404899768,-6.93316383482,23103137.2218,670006651.377,29.000678347,,,3040353.6236,-0.0532408359254,4553082.15766,279.974430379,22559381.1616,26505900.2342,0.851107902856,3421776.50105,0.131339978863,453082.724473,0.0196885794896,4512341.56841,0.16369498218,90673.3357473,-0.0039428565399
2002-02-03,2002,28,60,27666402.6598,800571574.411,28.9365980917,168.630683951,-7.87238758688,26075148.9019,755531583.601,28.9751589318,167.15144711,-8.36547237835,23315953.0395,676697562.455,29.0229424166,165.947867186,-6.73524200962,23429177.851,679867857.175,29.0179989029,,,2759195.86234,-0.0477834848606,4350449.62031,224.634513168,22755655.6724,26635446.269,0.854337315867,3228464.08117,0.123813831067,560297.367142,0.0240306440055,4288689.71868,0.15501436061,113224.811435,-0.00494351372338
2002-02-04,2002,28,60,29485594.2342,853443299.167,28.9444157845,169.215051641,-7.37430765095,27567535.1293,799140932.175,28.9884796891,166.820251169,-7.8993461661,24545905.1127,713239026.737,29.0573528848,165.232854032,-6.20729781972,24648041.8763,716098856.118,29.052971417,,,3021630.0166,-0.068873195711,4939689.1215,257.066863366,24024271.607,28089168.635,0.855285961615,3463975.42382,0.125654158327,521633.505729,0.0212513453195,4889017.26772,0.165810369256,102136.7636,-0.00438146779294
2002-02-05,2002,28,37,30961659.248,897491373.432,28.9871859336,170.096000868,-7.3477303895,29522399.3794,856654669.663,29.017108625,167.446856507,-7.63152339965,25203212.0736,734048789.365,29.1252078196,164.839021637,-5.81480178849,25304867.642,736895145.28,29.1206875967,,,4319187.30579,-0.108099194562,5758447.17432,351.760985848,25106598.6934,29619012.7597,0.847651435822,4316441.36963,0.146209029766,96613.380258,0.00383337568147,5708256.51574,0.184365329714,101655.568401,-0.00452022283161
2002-02-06,2002,28,36,32055626.7479,929598311.186,28.9995362904,170.971135246,-7.37002721561,30727418.0078,891791140.208,29.0226513656,169.020026483,-7.71693912181,25852202.5366,753013871.068,29.1276486017,165.407856555,-5.59161564357,25953628.656,755853802.412,29.1232417797,,,4875215.47123,-0.104997236097,6203424.21126,463.671160248,25688031.3161,30891589.2284,0.831554217755,4941788.75653,0.16082668434,164171.220566,0.0063503765427,6154993.76165,0.192009777568,101426.119428,-0.00440682200045
2002-02-07,2002,28,43,32525289.8524,942729154.626,28.9844966457,170.617970357,-7.35987351001,31294100.0593,907753559.288,29.0071789113,169.137134582,-7.67695236521,26290454.3819,764942781.426,29.095837231,165.827497469,-5.47240015038,26398138.3278,767957931.913,29.0913670644,,,5003645.6774,-0.0886583197488,6234835.47047,440.151662652,26129981.3502,31454573.091,0.830721220555,5064801.71536,0.161845258556,160473.031709,0.00610385158726,6184004.33899,0.190129107752,107683.945961,-0.00447016663466
2002-02-08,2002,28,40,32035257.0392,928362927.409,28.9794124727,169.340548434,-7.38123730392,31119339.7343,902271097.209,28.9939023422,168.142475049,-7.6958099624,25958215.8477,754898535.61,29.0812951105,165.404173399,-5.4537689362,26076281.7921,758204382.052,29.0763993156,,,5161123.88658,-0.0873927683453,6077041.1915,391.964453351,25758756.6743,31318798.9077,0.82246949349,5254624.53136,0.168853985214,199459.173388,0.00768385526025,6018128.0469,0.187859521137,118065.944354,-0.00489579493604
2002-02-09,2002,28,40,31104127.1978,902577927.911,29.0179474309,168.760821938,-7.42686541241,30028560.5838,871896517.665,29.0355748232,167.64228109,-7.77725363279,25487942.1627,741982825.105,29.111131074,165.340275537,-5.67032596961,25606607.4089,745305452,29.1059819092,,,4540618.42114,-0.0755562508189,5616185.03511,345.691650535,25129629.6553,30386873.0912,0.826989653716,4788614.13625,0.159468653946,358312.507425,0.0140581183501,5556674.57017,0.178647500212,118665.246243,-0.00514916483876
2002-02-10,2002,28,55,30464295.7478,884895284.707,29.0469634366,169.10664328,-7.90667285359,28373638.5192,825510568.574,29.094279467,168.770517943,-8.78844423517,24676761.1188,719423746.598,29.1538967831,165.594545076,-6.11658226092,24809583.7688,723142780.797,29.1477191854,,,3696877.40046,-0.0596173160894,5787534.629,459.196976832,23543384.534,29507015.104,0.797891093052,4729328.29369,0.16668036038,1133376.58475,0.0459289036876,5709261.63773,0.187408292153,132822.64998,-0.00617759773651
2002-02-11,2002,28,55,29984546.0908,870090210.977,29.0179550606,169.10141406,-8.21898791926,28551679.7328,829383637.601,29.048505915,167.58045132,-8.63505890631,24208367.324,705126798.081,29.1273999872,165.623184218,-6.40917480773,24319191.1382,708229864.881,29.122262367,,,4343312.40879,-0.0788940721235,5776178.76688,328.341944759,23745243.2829,29014803.7738,0.818383728113,4709390.47107,0.164942676408,463124.041069,0.0191307424773,5716053.63705,0.190633322237,110823.814285,-0.00513762016562
2002-02-12,2002,28,48,29524061.7983,854583606.724,28.9453264446,168.119832432,-7.72410736483,27996902.4626,811164472.868,28.9733649625,165.867778077,-8.10895712052,23924603.4992,695003890.44,29.0497558491,164.667053194,-6.07162834905,24033477.9788,698052375.868,29.0450003318,,,4072298.96342,-0.0763908866894,5599458.29913,262.437477456,23574993.9774,28346511.9845,0.831671776419,4325997.42916,0.154517001834,349609.521826,0.0146129703607,5540516.56604,0.187661054359,108874.479594,-0.00475551736115
2002-02-13,2002,28,52,28136419.6037,813939784.261,28.9283354359,167.712104688,-7.91573838545,26630309.1737,771107163.903,28.9559974266,165.294188529,-8.1844405703,22696260.6424,658901897.746,29.0312976277,163.935930176,-6.11386557593,22819598.2033,662355349.451,29.025723571,,,3934048.53128,-0.0753002011031,5440158.96126,274.707306495,22406764.5426,26919805.2734,0.832352400585,4110942.78507,0.154370824546,289496.099759,0.01275523331,5366754.14689,0.190740478799,123337.560871,-0.00557405668594
2002-02-14,2002,28,58,27711739.5913,800804546.051,28.897664234,167.645929234,-7.8817027936,26096889.8376,754764742.256,28.9216357563,165.611909783,-8.35957202139,22184348.1728,643020339.141,28.9853158692,163.314379938,-6.01851870925,22327502.392,647028657.277,28.978998453,,,3912541.66477,-0.0636801128419,5527391.41847,363.315990199,21677619.4749,26603618.5356,0.814837254034,4298987.19448,0.16473178303,506728.697951,0.0228417212894,5443389.33996,0.19642900158,143154.219139,-0.00631741613459
2002-02-15,2002,28,58,27419833.9209,792566157.32,28.9048489355,167.817964955,-8.11364793289,25833602.2164,747236154.661,28.924969441,165.806534399,-8.70778275824,22056281.8007,639440049.496,28.9912894328,163.573162718,-6.40146051136,22209900.3343,643741368.438,28.9844330117,,,3777320.41571,-0.0663199917974,5363552.12021,355.479186602,21397254.9746,26492629.0424,0.807668236336,4311024.98991,0.166876649791,659026.826066,0.029879325628,5270618.04321,0.192219181867,153618.533671,-0.00685642109256
2002-02-16,2002,28,54,27097190.2993,783164073.693,28.9020398441,168.93099015,-8.53977866899,25619787.2245,740950462.609,28.9210232745,166.990473698,-9.02612884235,21633399.7497,627181168.309,28.9913363394,164.391947876,-6.72978839595,21759804.0637,630720489.102,28.9855775932,,,3986387.47481,-0.0703130648683,5463790.54955,383.54573958,21081469.9656,26171717.0086,0.805505804556,4437138.55196,0.173191858038,551929.784076,0.0255128546812,5390398.99561,0.198928336705,126404.314034,-0.00575874624572
2002-02-17,2002,28,61,26567443.011,767666138.861,28.8949952218,170.310645156,-8.79814788138,22953907.5754,663983869.497,28.9268338001,171.945700585,-8.72953602006,20978091.7097,607971076.877,28.9812383934,164.945727969,-7.04113987987,21097499.3188,611314489.933,28.9756847812,,,1975815.86577,-0.0544045933741,5589351.30137,793.493965105,19616155.5978,24315843.6873,0.806723215118,3252788.88669,0.141709592408,1361936.1119,0.064921830391,5520650.98755,0.207797603452,119407.609144,-0.00555361224519
2002-02-18,2002,28,65,26107422.6157,753618637.95,28.8660680545,171.83119216,-9.21984955371,22160745.0883,640545391.434,28.9045060931,172.68348929,-9.33804863156,20357766.4114,589564603.904,28.9601811903,165.50302284,-7.50733355735,20477278.7562,592910949.557,28.9545772472,,,1802978.67691,-0.0556750971677,5749656.20424,815.587128056,18836218.5074,23682292.9923,0.795371398942,3234849.21939,0.145972042298,1521547.90398,0.0747404147012,5685454.98625,0.217771592008,119512.344749,-0.00560394312165
2002-02-19,2002,28,56,26484916.9391,765176882.841,28.8910433285,172.695364271,-9.57836812476,22595187.3521,653814292.692,28.9359978523,173.777121893,-9.78594622733,20628931.5584,598284173.931,29.0021890973,165.956034514,-7.76776218213,20728758.2812,601079322.17,28.9973626985,,,1966255.7937,-0.06619124497,5855985.38078,888.235752081,19100223.7559,24123895.1545,0.791755379205,3426507.5145,0.151647669971,1528707.80242,0.0741050402003,5812241.40657,0.219454771934,99826.7228472,-0.00482639875957
2002-02-20,2002,28,61,26959384.0088,779441062.892,28.911679237,173.045413875,-9.83802077967,23071371.9518,668048666.589,28.9557408196,173.527281542,-9.94970840114,20989874.6562,609268558.663,29.0267840395,165.866380826,-7.86751204381,21064511.5068,611358390.481,29.023145886,,,2081497.29561,-0.0710432199529,5969509.35262,872.783451394,19539399.6023,24521847.0057,0.796815982,3474170.27974,0.150583601487,1450475.05389,0.0691035595805,5950955.25062,0.220737805013,74636.8506347,-0.00363815353458
2002-02-21,2002,28,67,27292436.0481,788326522.595,28.8844323462,173.334816855,-10.1362316963,25435399.1215,735295638.194,28.9083585708,170.152507925,-10.9192299848,20934573.8385,606818142.691,28.9864101067,165.489799269,-7.90439377832,21017851.7737,609149924.878,28.9825017055,,,4500825.28301,-0.078051535956,6357862.20968,611.503196189,20390587.3615,25979385.5984,0.784875657828,4975326.73671,0.195606395361,543986.476933,0.0259850752698,6326063.19165,0.231788147474,83277.9352348,-0.00390840119471
2002-02-22,2002,28,69,27823703.4709,803398309.502,28.8746000453,172.865846802,-9.81064533287,24872998.0462,719395942.745,28.9227676298,170.480252819,-10.7948846698,21134493.4017,612524757.153,28.9822303999,164.729071754,-7.68771800354,21225567.867,615074842.182,28.978015855,,,3738504.64448,-0.0594627701232,6689210.06921,719.495846005,20222866.2255,25784625.2224,0.784299405209,4591240.398,0.184587334003,911627.176228,0.043134564851,6648842.89919,0.23896326045,91074.4653375,-0.00421454488611
2002-02-23,2002,28,47,29275198.3263,846017244.517,28.8987707303,172.234039372,-9.14196296013,26922285.533,778994414.89,28.9349287948,169.257719836,-10.1834886306,22309560.5561,646840055.296,28.993850133,164.93462466,-7.09986782466,22397968.6953,649315483.194,28.9899272576,,,4612724.97693,-0.058921338226,6965637.77027,585.978275663,21401645.4128,27830200.6762,0.769007944349,5455168.5957,0.202626503943,907915.143227,0.0406962360798,6924239.53548,0.236522378373,88408.1392219,-0.00392287542321
2002-02-24,2002,28,43,30555014.6055,883723642.285,28.9223766932,171.645685308,-8.53901068704,28966797.3938,838287420.517,28.9395962253,168.809534078,-9.07616183425,23588025.2454,684533735.425,29.020391843,165.231285029,-6.66035198723,23695936.6196,687555253.902,29.0157449752,,,5378772.14837,-0.0807956176947,6966989.36006,476.947943299,23399392.7154,29155429.9238,0.802574092596,5470138.04821,0.188841658049,188632.530046,0.00799696151262,6910568.19048,0.226168053909,107911.374186,-0.0046468678473
2002-02-25,2002,28,49,30915984.629,894616631.969,28.9370253836,170.774232917,-8.07678360764,28677321.9396,830714409.535,28.9676424907,168.402649591,-9.00492403489,24380928.4061,707781042.61,29.0301103724,165.46663003,-6.39648546607,24464883.3795,710131781.865,29.0265753917,,,4296393.53349,-0.0624678817153,6535056.22287,434.484103086,23515677.6268,29542572.7188,0.795992882904,5101416.67154,0.177890274492,865250.779244,0.0354888363902,6507187.26034,0.210479702925,83954.9734195,-0.00353498063288
2002-02-26,2002,28,42,32329281.3597,935523163.897,28.9373324908,170.996366016,-7.84329659666,30454338.9505,881848007.431,28.9563995746,167.975705411,-8.47642528531,25272622.7614,733575482.147,29.026488033,164.961364312,-6.12269114407,25377522.542,736512676.004,29.0222449723,,,5181716.18903,-0.0700884583819,7056658.59832,423.101013937,24828465.1808,30898496.5311,0.803549297481,5534052.31864,0.181716382931,444157.580643,0.0175746532062,7008613.18822,0.216788400281,104899.780614,-0.00424306073561
2002-02-27,2002,28,43,31818453.1337,920990224.387,28.945160235,171.316032384,-8.18188545605,29832365.5347,864134862.035,28.9663540435,168.946638864,-8.87487753684,24604805.3456,714351142.205,29.0329930341,164.395377147,-6.3610090848,24702712.5384,717092543.603,29.0288988502,,,5227560.18913,-0.0666389905762,7213647.78812,574.200269652,24095497.5171,30341673.3632,0.794138715708,5651243.87193,0.189433314142,509307.828496,0.020699526834,7171046.9038,0.225373838057,97907.192799,-0.00409418390763
2002-02-28,2002,28,39,30724848.7611,889103684.855,28.9376098079,171.978263707,-8.60347597605,28897572.0622,836670557.589,28.9529707128,169.013051678,-9.10371662031,23509721.8442,682520862.387,29.0314307804,164.682059221,-6.75586016425,23610462.027,685341587.505,29.0270299125,,,5387850.218,-0.0784600675754,7215126.91689,543.720356463,23209878.3711,29197415.5353,0.794929206766,5599226.29846,0.193761132818,299843.473111,0.0127540204473,7166621.5272,0.233251645368,100740.18277,-0.00440086793786
2002-03-01,2002,28,55,30139369.241,872865165.283,28.9609632605,172.824606677,-8.73427943045,28450564.18,824494878.098,28.9799131182,169.749205466,-9.19240089157,22963023.6925,667503150.129,29.0686086932,165.676892327,-6.92672694303,23037199.8071,669580081.338,29.0651679434,,,5487540.48749,-0.0886955750322,7176345.54849,514.253501242,22744174.3005,28669413.572,0.793325410837,5637560.6537,0.198152859748,218849.392014,0.00953051283424,7154409.04523,0.237377530632,74176.1146211,-0.00344074981226
2002-03-02,2002,28,54,30428885.4186,881807493.438,28.9792899512,173.652721788,-9.26416967058,28372933.6033,823315207.057,29.0176271008,170.120782038,-9.78824914611,22678123.859,660075565.295,29.1062686401,165.606672253,-7.24831835155,22753079.7647,662174330.653,29.1026242382,,,5694809.74432,-0.088641539356,7750761.55959,571.088546636,22318384.7663,28732672.6961,0.776759788495,6001875.41133,0.211535243244,359739.092726,0.0158628242337,7726507.26533,0.253920153796,74955.905665,-0.00364440193092
2002-03-03,2002,28,70,30626060.7911,888614148.739,29.014967181,173.396956258,-9.48551733164,28336189.667,823516479.822,29.0623576952,169.880961452,-10.148389179,22607563.7,658972311.105,29.1483115939,164.948140926,-7.41122374702,22701083.8072,661590874.107,29.1435809729,,,5728625.96707,-0.0859538986755,8018497.09117,621.626223169,22084240.9296,28859512.4373,0.76523264132,6185290.52581,0.218282366066,523322.770314,0.023148127647,7976449.37664,0.260446468484,93520.1072387,-0.00473062098331
2002-03-04,2002,28,81,29963920.8171,870486289.926,29.05114772,173.195650916,-9.34834654248,27655313.1564,804906703.132,29.1049571047,169.716740883,-10.000249214,22246978.9732,649023715.199,29.1735662618,164.722780996,-7.34351671464,22333324.583,651441392.275,29.1690289931,,,5408334.18321,-0.0686091571704,7716941.84391,623.346159276,21754767.0977,28147525.0318,0.772883835192,5836388.2634,0.211040396845,492211.875427,0.022124886081,7682063.99725,0.256377129153,86345.6098575,-0.00453726869955
2002-03-05,2002,28,80,29620149.8621,860599143.215,29.0545168482,172.80309545,-9.40408927575,27294625.3657,794463175.117,29.1069455789,169.433047188,-10.0502203956,21973319.2224,641107974.813,29.1766559401,164.494948851,-7.34382987434,22054847.9173,643390778.271,29.172306274,,,5321306.14336,-0.0697103611986,7646830.6397,620.571596045,21562283.0477,27705661.5404,0.778262703322,5672180.30708,0.207813085216,411036.174632,0.0187061486011,7618296.20557,0.257199785992,81528.6949218,-0.00434966604745
2002-03-06,2002,28,67,30172785.3007,876047556.464,29.0343615193,172.298216105,-9.25529636757,27470306.1382,798984629.408,29.0853922555,168.866236014,-9.99271924138,22425038.746,653559321.803,29.1441780416,163.678201618,-7.19450156084,22507295.3834,655862507.651,29.1399964535,,,5045267.39218,-0.0587857860993,7747746.5547,649.694894541,21922282.7769,27973062.1073,0.783692635893,5491049.17136,0.199890352286,502755.969126,0.0224194024733,7718495.49167,0.255809843697,82256.6374105,-0.00418158808944
2002-03-07,2002,28,58,30114530.7907,873751705.612,29.0142892042,173.499001249,-9.1873247478,27551996.6807,800665174.213,29.0601506487,169.111103779,-9.81875705761,22405328.3696,652440475.408,29.1198800859,163.97109102,-7.14683531031,22487087.534,654729732.012,29.1158083955,,,5146668.31111,-0.0597294372521,7709202.42113,638.560255599,22006400.7735,27950924.2768,0.787322828957,5486905.4717,0.199147289951,398927.596056,0.0178050323332,7681215.63469,0.255066754587,81759.1644085,-0.00407169047234
2002-03-08,2002,28,70,29772325.8782,862696340.9,28.9764509642,174.352114067,-9.04237312654,27338050.4895,793091399.49,29.0105324004,170.087909505,-9.62451061686,22217305.1124,645981710.123,29.0756105142,164.928411189,-7.04765235782,22299624.7475,648286659.906,29.0716398704,,,5120745.37712,-0.0650781137747,7555020.76582,635.818481225,21909694.2848,27645661.3171,0.792518364221,5360598.94284,0.196085633278,307610.827579,0.0138455508453,7528021.99622,0.252853002718,82319.635127,-0.00397064372461
2002-03-09,2002,28,76,29816296.5433,863857822.868,28.9726734376,174.606640338,-8.5805571006,26919299.3988,781197674.688,29.0199853687,169.581803254,-9.40000101392,22326841.0829,649106185.986,29.0729075185,165.88949506,-6.94136271076,22421174.6087,651747524.707,29.0683934308,,,4592458.31584,-0.0529221498464,7489455.46035,489.768561128,21766119.0171,27480021.4646,0.792070670147,5078035.47162,0.188639213688,560722.06582,0.0251142588303,7448907.63691,0.249826722312,94333.5257438,-0.00451408772234
2002-03-10,2002,28,63,30783871.6028,891140758.776,28.9483002747,175.522923314,-8.51595516926,27217154.3077,789615212.143,29.0116741528,169.319757979,-9.58838802948,22304150.0502,648594843.325,29.0795588205,165.721952983,-7.19840331533,22400493.2445,651292452.766,29.074915702,,,4913004.25759,-0.0678846676797,8479721.55261,476.693458036,21860165.4295,27661138.9284,0.790284358357,5283669.68702,0.194130129376,443984.62068,0.0199059197361,8437932.05314,0.274102366396,96343.194324,-0.00464311852832
2002-03-11,2002,28,68,29852316.8307,864547912.234,28.9608313196,175.1393438,-9.44247184813,21493722.5626,622817740.005,28.9767274232,178.491433717,-9.87146912732,21064381.2111,612526648.471,29.0787867127,164.650250563,-7.78038851688,21159141.0654,615179924.393,29.0739554357,,,429341.351526,-0.102059289524,8787935.61962,1538.34308545,17379434.0707,25178669.703,0.690244332832,4057127.39904,0.18875871256,3684947.14036,0.174937355312,8746204.40699,0.292982432707,94759.8543504,-0.00483127700941
2002-03-12,2002,28,54,30210880.4034,875119921.04,28.9670446327,176.509244708,-9.54491736271,26177762.751,759823541.438,29.025533949,168.630084519,-10.6550801348,20635466.5257,599700478.927,29.0616390078,164.476196977,-7.6741700008,20739416.8642,602611088.404,29.0563178488,,,5542296.22531,-0.0361050588059,9575413.87774,563.690182046,19777172.8921,27036056.3846,0.731511009253,6324273.52491,0.241589534792,858293.633583,0.0415931296012,9524482.43796,0.315266629465,103950.338483,-0.00532115897616
2002-03-13,2002,28,40,31937537.2807,924544771.627,28.9485304863,177.208388141,-9.34366894151,28227002.2064,818213492.755,28.9869071739,169.314479439,-10.0190719706,21374944.2751,620781573.53,29.0424885109,163.862302591,-7.14561618643,21467730.9012,623379599.061,29.0379827253,,,6852057.93133,-0.0555813369664,10562593.0056,679.237087747,21132011.692,28469934.7895,0.742257116087,7006774.75423,0.248229503898,242932.583054,0.011365296673,10522825.2782,0.329481424499,92786.6261123,-0.00450578555003
2002-03-14,2002,28,49,32388026.5356,938821332.378,28.9866791157,174.414333729,-8.55974715223,28964292.5275,840766858.827,29.0277022313,167.488553216,-9.04690316571,22511040.214,654459527.669,29.072824776,163.150412071,-6.42651117685,22607829.6427,657169631.672,29.0682317612,,,6453252.31345,-0.0451225447675,9876986.32163,559.757636148,22355554.5953,29119778.1462,0.76771033361,6518817.3519,0.225063924683,155485.618748,0.00690708280336,9837051.26345,0.303724935282,96789.4286861,-0.00459301484461
2002-03-15,2002,28,69,32720806.7532,948415201.436,28.9850800009,171.803118784,-7.68521573102,29140383.2871,846219207.657,29.0393986695,165.627951222,-8.12341136059,23589942.6851,685605754.435,29.0634769057,162.847198851,-5.69421868448,23717883.5352,689188098.237,29.0577402159,,,5550440.60204,-0.0240782361787,9130864.06806,408.866290638,23177886.5875,29552439.3847,0.784296899684,5855100.25048,0.200927358875,412056.097568,0.0174674480167,9059777.58848,0.276881241249,127940.850093,-0.0057366897499
2002-03-16,2002,28,68,32991302.653,956391695.883,28.9892068205,171.183202874,-7.10857209063,29761963.5432,864207469.922,29.0373136392,165.595550786,-7.5662999993,24543366.0758,713159119.338,29.0571031348,163.616348871,-5.35856246044,24668353.7701,716658774.78,29.0517470869,,,5218597.46742,-0.0197894955912,8447936.57718,328.754422858,24132282.239,30173047.38,0.79979598796,5529129.06038,0.185778369507,411083.836757,0.0167492851424,8379803.25336,0.254000375236,124987.694328,-0.00535604786255
2002-03-17,2002,28,71,33551268.0402,972574361.026,28.9877080014,171.228271448,-6.97232351719,30278637.7024,879434048.159,29.0447032922,166.063818737,-7.64473601022,25014537.4225,727121872.828,29.0679719776,164.031715551,-5.51454122621,25121302.4761,730111294.33,29.0634331172,,,5264100.27994,-0.0232686853537,8536730.61771,326.324158013,24610602.1254,30682572.9995,0.802103595606,5580372.7117,0.18430065337,403935.297102,0.0161480218594,8489100.66756,0.253018772864,106765.053626,-0.00453886041803
2002-03-18,2002,28,74,34446834.2209,1000521547.03,29.0453845662,174.155794007,-6.68196920808,29927272.5124,871939928.18,29.1352955008,166.687356697,-7.79048976587,25108250.2319,731772410.661,29.1446996068,165.05664732,-5.64267124987,25207271.3357,734545001.568,29.1402029115,,,4819022.28047,-0.00940410601299,9338583.98902,299.105241052,24397030.0129,30638492.7314,0.796286887441,5457981.88613,0.182374851697,711220.218977,0.0283261562398,9297931.61059,0.269921222686,99021.1038303,-0.00449669530304
2002-03-19,2002,28,54,35074932.3639,1017942232.33,29.0219300145,176.243530131,-6.34668221892,30478598.9069,886820599.583,29.0965015253,167.901386372,-7.47754613591,25293413.004,736626940.226,29.1232717431,165.44578477,-5.53853622175,25390183.6038,739336517.02,29.1189905736,,,5185185.90287,-0.0267702178024,9781519.35984,346.523409903,25032258.4365,30739753.4744,0.814328535763,5361659.23642,0.175915541682,261154.567502,0.0103250030931,9745417.47074,0.277845652549,96770.5997776,-0.00428116952551
2002-03-20,2002,28,51,35147124.5459,1019923085.71,29.0186778829,176.600563921,-6.4510229377,30212302.6454,878838039.678,29.0887473885,167.191320656,-7.50154332112,24960294.7588,726881085.015,29.121494439,164.993930901,-5.52402950916,25061896.1495,729725923.954,29.1169478798,,,5252007.88666,-0.0327470505313,10186829.7872,327.534417752,24709896.1546,30462701.2496,0.811152496037,5411384.6719,0.179111957649,250398.604153,0.0100318768898,10141309.1198,0.288538799428,101601.390684,-0.00454655920572
2002-03-21,2002,28,65,34866157.145,1011370406.33,29.007223312,176.156773746,-6.80467975217,30024103.4176,873010903.977,29.0770016288,166.7887308,-7.73866565287,24762600.6237,720542570.112,29.0980168465,164.427778554,-5.65909323274,24871010.6859,723578051.855,29.0932307091,,,5261502.79391,-0.0210152177312,10103556.5213,348.490208462,24364518.2241,30422185.8172,0.800879935799,5570276.8104,0.185526832656,398082.399572,0.0160759528299,10052766.3128,0.288324470948,108410.062248,-0.00478613741047
2002-03-22,2002,28,61,34908814.0593,1011995882.03,28.9896952762,175.649811227,-7.10577094885,30060208.2819,873321766.526,29.0524190098,166.95995798,-8.13923334972,24645720.6669,716370528.051,29.0667308022,164.10000902,-5.83273913082,24766489.3171,719752050.259,29.0615291106,,,5414487.61499,-0.0143117924413,10263093.3925,406.692336228,24130262.6821,30575666.2666,0.789198262165,5834332.64799,0.194088230969,515457.984737,0.0209147053034,10197635.869,0.292122094197,120768.65027,-0.00520169158966
2002-03-23,2002,28,52,35300509.5246,1023340174.1,28.9893881953,174.052720761,-7.06169801206,30816027.0901,894989590.915,29.0429907885,165.336370312,-8.04274190328,24824374.6666,721491624.858,29.0638388499,163.268542583,-5.78999630224,24936595.3315,724633803.477,29.0590513197,,,5991652.42355,-0.0208480613952,10476134.858,338.884140319,24306724.5458,31333677.2109,0.775738014476,6424419.92868,0.208476579732,517650.120774,0.0208524938786,10421532.0824,0.295223276455,112220.664958,-0.00478753019615
2002-03-24,2002,28,59,36231421.4793,1050212528.17,28.9862358497,174.570805932,-6.70001200087,31515727.3116,915207310.176,29.0397013887,165.487112126,-7.73685511653,25444040.5909,739787602.702,29.0750834192,162.99155373,-5.36709283619,25555574.1007,742910540.975,29.0703913772,,,6071686.72069,-0.0353820304998,10787380.8884,381.345247001,24914709.8966,32045058.006,0.777489929707,6512203.25967,0.206633443527,529330.694383,0.0208037199316,10731246.781,0.296186192615,111533.509748,-0.00469204199988
2002-03-25,2002,28,63,37034394.5989,1072704568.06,28.9650898761,174.872846934,-6.07939727407,31651687.5403,918897714.973,29.0315552308,165.59633113,-7.50369723381,26238658.5923,762618650.776,29.0646965848,163.825879597,-5.03834762058,26350194.5463,765741657.489,29.0601899027,,,5413028.94802,-0.0331413540156,10795736.0066,336.804553448,25274903.4222,32615442.7104,0.774936696296,6296390.28879,0.198927475218,963755.170067,0.0367303521511,10740357.7045,0.29001034905,111535.954026,-0.0045066820711
